"Machen_ChristianityLiberalism" "Machen_LitHistNT" "Machen_OriginPaulReligion" "Mencken_AmericanLanguage" "Mencken_DefenseWomen" "Mencken_Nietzche" "Poe_FallHouseUsher" "Poe_Works1" "Rian_Unbelief" "VanTil_ChristianTheisticEthics" "VanTil_ProtestantDoctrineScripture" "VanTil_SurveyChristianEpistemology"
"missions" 0.00175985076465516 0.00181967063961423 0 0 0 0 0 0 0.390472471690746 0 0 0
"motif" 0 0 0 0 0 0 0 0 0 0.00260283361819901 0 0.00850116040839575
"moves" 0 0 0 0.00348137897421169 0.00240500240500241 0.00257911433213834 0 0.00212190334730253 0 0.00173522241213268 0.00171013253527148 0.000850116040839575
"ms" 0 0 0 0 0 0 0.00978665100802505 0.0127314200838152 0 0 0 0
"murderers" 0 0.000909835319807115 0 0 0 0 0 0.0127314200838152 0 0 0 0
"naturalism" 0.00351970152931031 0.000909835319807115 0.00168517551102947 0 0 0 0 0 0 0.00173522241213268 0.00171013253527148 0.00425058020419787
"naturalized" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"neutrality" 0 0 0 0 0 0 0 0 0 0.000867611206066338 0.00171013253527148 0.00935127644923532
"nice" 0 0 0 0.00609241320487045 0 0.00386867149820752 0 0.00106095167365127 0 0.00173522241213268 0 0
"non-being" 0 0 0 0 0 0 0 0 0 0.0104113344727961 0.00171013253527148 0
"nordau" 0 0 0 0 0 0.0167642431588992 0 0 0 0 0 0
"observations" 0.00175985076465516 0 0.00168517551102947 0.00174068948710584 0 0.00257911433213834 0 0.00424380669460506 0 0.000867611206066338 0 0.000850116040839575
"offensive" 0 0 0.000842587755514737 0.00435172371776461 0.012025012025012 0.00257911433213834 0 0 0 0 0 0
"pamphlet" 0 0 0 0.00522206846131753 0 0 0 0.00212190334730253 0.0390472471690746 0.000867611206066338 0.00513039760581445 0
"participle" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"particularism" 0 0.00727868255845692 0.00421293877757368 0 0 0 0 0 0 0 0 0
"passionate" 0 0.00181967063961423 0.00168517551102947 0.000870344743552921 0.00240500240500241 0.00257911433213834 0.0195733020160501 0.0031828550209538 0 0 0 0
"passive" 0 0 0 0.00696275794842337 0 0 0 0.00212190334730253 0 0.00260283361819901 0 0
"personalism" 0 0 0 0 0 0 0 0 0 0.000867611206066338 0 0.0102013924900749
"philological" 0 0 0.000842587755514737 0.00870344743552921 0 0.00257911433213834 0 0 0 0 0 0
"pickering" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"polish" 0 0 0 0.00522206846131753 0.00240500240500241 0.00773734299641503 0 0 0 0 0 0
"polman" 0 0 0 0 0 0 0 0 0 0 0.0222317229585293 0
"practiced" 0 0.00818851787826403 0.00168517551102947 0 0 0.00257911433213834 0 0 0 0 0 0
"precarious" 0.00175985076465516 0 0.00758328979963263 0 0.00240500240500241 0.00257911433213834 0 0 0 0 0 0
"predicate" 0 0 0.000842587755514737 0.000870344743552921 0 0 0 0 0 0.00173522241213268 0.00171013253527148 0.0068009283267166
"prefect" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"preferred" 0 0.00181967063961423 0.00337035102205895 0.00261103423065876 0 0.00257911433213834 0 0.00106095167365127 0 0 0 0.000850116040839575
"prevalence" 0 0.000909835319807115 0.00758328979963263 0.00174068948710584 0.00240500240500241 0 0 0 0 0 0 0
"previously" 0 0.00363934127922846 0 0.000870344743552921 0.00481000481000481 0 0.0293599530240752 0.0031828550209538 0 0 0 0
"prodigal" 0.00175985076465516 0.00454917659903557 0 0.00261103423065876 0 0 0 0 0 0.000867611206066338 0 0.00255034812251872
"profess" 0.00175985076465516 0 0 0 0.00240500240500241 0.00773734299641503 0 0 0 0.000867611206066338 0.00513039760581445 0.000850116040839575
"profitable" 0 0.00272950595942134 0 0.00261103423065876 0.00240500240500241 0.00515822866427669 0 0 0 0 0.00171013253527148 0.000850116040839575
"proletariat" 0 0 0 0.00609241320487045 0 0.00773734299641503 0 0 0 0 0 0
"promised" 0 0.00363934127922846 0.000842587755514737 0 0 0 0 0.00212190334730253 0 0.00433805603033169 0.00171013253527148 0
"prostitute" 0 0 0 0.00174068948710584 0.0240500240500241 0.00128955716606917 0 0 0 0 0 0
"protect" 0 0 0 0.000870344743552921 0.00240500240500241 0.00644778583034586 0.0195733020160501 0.0031828550209538 0 0 0.00171013253527148 0
"provisions" 0 0.00181967063961423 0.00421293877757368 0.000870344743552921 0 0 0.00978665100802505 0.00424380669460506 0 0 0 0
"psychic" 0 0 0.00758328979963263 0 0.00721500721500722 0 0 0 0 0 0 0.000850116040839575
"pull" 0 0 0 0.00696275794842337 0.00721500721500722 0.00257911433213834 0 0 0 0 0 0
"puzzling" 0.00351970152931031 0.00454917659903557 0.00168517551102947 0.00261103423065876 0 0 0 0.00106095167365127 0 0 0 0
"quotations" 0.00175985076465516 0.000909835319807115 0 0.00348137897421169 0 0.00257911433213834 0 0 0 0.00173522241213268 0 0.00255034812251872
"quotes" 0 0.00181967063961423 0.000842587755514737 0.00261103423065876 0 0.00386867149820752 0 0 0 0.000867611206066338 0.00342026507054297 0.000850116040839575
"rain" 0.00175985076465516 0 0.000842587755514737 0.000870344743552921 0 0.00386867149820752 0.00978665100802505 0.00424380669460506 0 0 0.00342026507054297 0
"rapidity" 0 0.00181967063961423 0.000842587755514737 0.000870344743552921 0 0 0 0.00848761338921012 0 0.000867611206066338 0 0
"rarely" 0 0.000909835319807115 0 0.00261103423065876 0.00240500240500241 0 0 0.00848761338921012 0 0 0 0
"rebuke" 0 0.00545901191884269 0.00505552653308842 0 0 0 0 0 0 0.000867611206066338 0 0
"reconciliation" 0.00175985076465516 0.00454917659903557 0 0 0 0 0 0 0 0 0.00513039760581445 0.0034004641633583
"refuted" 0 0.00272950595942134 0.00421293877757368 0 0 0 0 0 0 0.000867611206066338 0.00342026507054297 0.00170023208167915
"regenerating" 0 0 0 0 0 0 0 0.00212190334730253 0 0.00173522241213268 0.0119709277469004 0.00170023208167915
"regularly" 0 0.00545901191884269 0.00337035102205895 0.00174068948710584 0.00240500240500241 0 0 0 0 0 0 0
"reluctance" 0 0.000909835319807115 0.00168517551102947 0.00174068948710584 0.012025012025012 0.00128955716606917 0 0.00106095167365127 0 0.000867611206066338 0 0
"repetition" 0 0.00272950595942134 0.00421293877757368 0 0 0.00128955716606917 0 0.00212190334730253 0 0.00173522241213268 0 0
"replaced" 0 0 0 0.00174068948710584 0.00481000481000481 0 0.00978665100802505 0.00530475836825633 0 0.000867611206066338 0 0.00170023208167915
"requirement" 0 0.000909835319807115 0.00337035102205895 0.000870344743552921 0 0 0 0 0 0.00433805603033169 0.00171013253527148 0.000850116040839575
"requiring" 0.00351970152931031 0.00181967063961423 0.00252776326654421 0.00174068948710584 0.00481000481000481 0 0 0 0 0.000867611206066338 0.00171013253527148 0
"resist" 0 0 0 0.000870344743552921 0.00962000962000962 0 0 0 0 0.00173522241213268 0.00342026507054297 0.0034004641633583
"resolved" 0 0 0 0 0 0.00257911433213834 0 0.00954856506286139 0 0.00173522241213268 0 0
"restoration" 0 0 0 0.00435172371776461 0 0 0 0 0 0.00173522241213268 0 0.00510069624503745
"revival" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0.00261103423065876 0 0.00257911433213834 0 0 0 0 0 0.0034004641633583
"richer" 0 0.00272950595942134 0.00252776326654421 0.00435172371776461 0 0.00257911433213834 0 0 0 0 0 0
"riddle" 0.00175985076465516 0.000909835319807115 0.00168517551102947 0 0 0.00386867149820752 0 0.00530475836825633 0 0.000867611206066338 0 0
"ridicule" 0.00703940305862063 0.000909835319807115 0 0.00261103423065876 0.00240500240500241 0 0 0 0 0 0 0.0034004641633583
"rites" 0 0 0.00926846531066211 0 0.00481000481000481 0 0 0 0 0 0 0
"romance" 0 0 0 0.00261103423065876 0.0144300144300144 0.00257911433213834 0 0.00212190334730253 0 0 0 0
"roof" 0.00175985076465516 0.000909835319807115 0 0.000870344743552921 0 0.00386867149820752 0.0293599530240752 0.00212190334730253 0 0 0 0.00170023208167915
"safety" 0 0 0 0.000870344743552921 0.00240500240500241 0.00257911433213834 0 0.00954856506286139 0 0 0 0
"sand" 0.00175985076465516 0.00181967063961423 0 0.000870344743552921 0.00481000481000481 0 0 0.00424380669460506 0 0.000867611206066338 0.00342026507054297 0
"scale" 0.00351970152931031 0.00272950595942134 0.000842587755514737 0.000870344743552921 0.00240500240500241 0 0 0 0 0.00347044482426535 0.00171013253527148 0
"scanty" 0 0.000909835319807115 0.00842587755514737 0.000870344743552921 0.00240500240500241 0 0 0 0 0 0 0
"schele" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"screw" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"scrutiny" 0.00351970152931031 0 0.000842587755514737 0 0.00240500240500241 0.00128955716606917 0 0.00742666171555886 0 0 0 0.000850116040839575
"self-consciously" 0 0 0 0.000870344743552921 0 0 0 0 0 0.0069408896485307 0.00171013253527148 0.00255034812251872
"semitic" 0 0.00545901191884269 0.00589811428860316 0 0 0 0 0 0 0 0 0
"seventeen" 0 0.00272950595942134 0.00337035102205895 0.00174068948710584 0 0 0 0.00424380669460506 0 0 0 0
"shape" 0 0 0 0.00348137897421169 0 0.00128955716606917 0 0.00848761338921012 0 0 0 0
"silver" 0 0.000909835319807115 0 0.000870344743552921 0 0.00128955716606917 0.0391466040321002 0.00636571004190759 0 0 0 0
"sky" 0 0.000909835319807115 0.000842587755514737 0 0 0.00257911433213834 0 0.00742666171555886 0 0.000867611206066338 0.00171013253527148 0
"slavery" 0.00527955229396547 0.00272950595942134 0.00168517551102947 0 0.00481000481000481 0.00386867149820752 0 0 0 0 0 0
"sorrow" 0.00351970152931031 0.000909835319807115 0.000842587755514737 0 0.00240500240500241 0.00257911433213834 0.0195733020160501 0.00212190334730253 0 0.000867611206066338 0 0.000850116040839575
"spontaneous" 0 0.000909835319807115 0 0.000870344743552921 0 0 0 0.00106095167365127 0 0.00433805603033169 0.00513039760581445 0.00170023208167915
"squarely" 0.00351970152931031 0 0 0 0.00240500240500241 0.00515822866427669 0 0 0 0.00260283361819901 0.00171013253527148 0.00170023208167915
"studying" 0 0.00363934127922846 0 0.00348137897421169 0 0 0 0 0 0 0.00342026507054297 0.00255034812251872
"stupidity" 0 0 0 0.000870344743552921 0.0168350168350168 0.00257911433213834 0 0.0031828550209538 0 0 0 0
"sublime" 0.00351970152931031 0 0 0.000870344743552921 0 0.0090269001624842 0.00978665100802505 0.00212190334730253 0 0 0 0
"substantives" 0 0 0 0.0104441369226351 0 0 0 0 0 0.000867611206066338 0 0
"suffers" 0 0 0 0.000870344743552921 0.0144300144300144 0.00257911433213834 0 0.00106095167365127 0 0.00260283361819901 0 0
"summed" 0.00175985076465516 0.000909835319807115 0.00168517551102947 0 0 0 0 0 0 0.00347044482426535 0.00171013253527148 0.0034004641633583
"supernaturalistic" 0.00175985076465516 0.000909835319807115 0.00926846531066211 0 0 0 0 0 0 0 0 0
"tales" 0 0 0 0.000870344743552921 0.00240500240500241 0 0 0.0116704684101639 0 0 0 0
"theme" 0.00175985076465516 0.00545901191884269 0 0 0 0 0 0.00636571004190759 0 0 0 0
"thick" 0.00175985076465516 0.000909835319807115 0 0.00174068948710584 0 0 0 0.00954856506286139 0 0 0 0
"thirst" 0.00351970152931031 0.00272950595942134 0.000842587755514737 0 0.00240500240500241 0.00644778583034586 0 0.00106095167365127 0 0 0 0
"throat" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"thrust" 0 0 0 0 0 0.00128955716606917 0 0.0106095167365127 0 0 0 0.00170023208167915
"tolerance" 0.0158386568818964 0.000909835319807115 0 0 0 0.00257911433213834 0 0 0 0 0 0.000850116040839575
"tough" 0 0 0 0.00174068948710584 0 0 0 0 0 0.00954372326672971 0 0
"travel" 0 0.00181967063961423 0.000842587755514737 0.00435172371776461 0.00240500240500241 0.00128955716606917 0 0.00212190334730253 0 0.000867611206066338 0 0
"trifling" 0.0140788061172413 0 0.000842587755514737 0 0 0 0.00978665100802505 0.0031828550209538 0 0 0 0
"troubled" 0.00527955229396547 0.00181967063961423 0 0 0 0.00257911433213834 0 0.00212190334730253 0.0390472471690746 0.000867611206066338 0.00171013253527148 0.000850116040839575
"trusted" 0.00351970152931031 0.000909835319807115 0.00252776326654421 0 0 0.00128955716606917 0 0.00106095167365127 0 0.00173522241213268 0.00342026507054297 0.000850116040839575
"ugly" 0 0 0 0.00261103423065876 0 0.0116060144946225 0 0.00106095167365127 0 0 0 0
"unreal" 0.00175985076465516 0.000909835319807115 0.000842587755514737 0 0 0.00128955716606917 0 0.00212190334730253 0 0.00260283361819901 0.00171013253527148 0.00255034812251872
"varieties" 0.00175985076465516 0 0 0.00348137897421169 0.00240500240500241 0.00128955716606917 0 0 0 0.000867611206066338 0.00171013253527148 0.0034004641633583
"virtuous" 0 0 0 0 0.0144300144300144 0.00257911433213834 0 0.00106095167365127 0 0.00260283361819901 0 0.000850116040839575
"walking" 0 0.000909835319807115 0.000842587755514737 0.000870344743552921 0.00240500240500241 0.00515822866427669 0 0.00106095167365127 0 0.00260283361819901 0 0.000850116040839575
"waste" 0 0.000909835319807115 0.00252776326654421 0.000870344743552921 0.00721500721500722 0.00515822866427669 0 0 0 0.000867611206066338 0 0
"wear" 0 0 0 0.00435172371776461 0.00240500240500241 0.00386867149820752 0.00978665100802505 0.00106095167365127 0 0 0 0.00170023208167915
"wholesale" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0.00348137897421169 0.00962000962000962 0.00128955716606917 0 0 0 0 0 0
"williams" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"wilson" 0 0 0 0.00609241320487045 0.00721500721500722 0 0 0.00212190334730253 0 0 0 0.000850116040839575
"winning" 0 0.00181967063961423 0.00421293877757368 0 0 0.00386867149820752 0 0.0031828550209538 0 0 0 0
"wore" 0 0 0 0.00261103423065876 0.00240500240500241 0.00128955716606917 0.00978665100802505 0.00742666171555886 0 0 0 0
"abominable" 0.00175985076465516 0.000909835319807115 0 0.00261103423065876 0.00481000481000481 0.00386867149820752 0 0.00106095167365127 0 0 0 0.000850116040839575
"abyss" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0.000870344743552921 0.00240500240500241 0 0 0.00212190334730253 0 0.000867611206066338 0.00513039760581445 0
"accents" 0.00175985076465516 0 0 0.00870344743552921 0 0 0 0.00106095167365127 0 0 0 0
"accomplishment" 0.00527955229396547 0 0 0 0 0 0 0 0 0.00520566723639803 0.00342026507054297 0.000850116040839575
"accused" 0 0.000909835319807115 0.00252776326654421 0.000870344743552921 0 0.00515822866427669 0 0.00212190334730253 0 0.000867611206066338 0 0
"acknowledge" 0 0 0 0 0.00721500721500722 0.00386867149820752 0.00978665100802505 0.00212190334730253 0 0.000867611206066338 0.00171013253527148 0.000850116040839575
"acosmic" 0 0 0 0 0 0 0 0 0 0 0 0.0102013924900749
"acting" 0.00175985076465516 0.00272950595942134 0 0 0.00240500240500241 0 0.00978665100802505 0.00106095167365127 0 0.00347044482426535 0 0.000850116040839575
"admittedly" 0 0.00181967063961423 0.00337035102205895 0 0 0.00386867149820752 0 0 0 0 0.00342026507054297 0.000850116040839575
"adoration" 0 0.00272950595942134 0.000842587755514737 0 0 0.00128955716606917 0 0 0 0.00607327844246436 0 0
"affirmative" 0 0.000909835319807115 0.00505552653308842 0 0 0 0 0 0 0.000867611206066338 0.00171013253527148 0.00255034812251872
"alien" 0.00351970152931031 0 0 0.00522206846131753 0 0 0 0.00106095167365127 0 0.00173522241213268 0.00171013253527148 0
"allowing" 0.00175985076465516 0.00181967063961423 0 0 0.00481000481000481 0 0 0.0031828550209538 0 0.00173522241213268 0.00171013253527148 0.000850116040839575
"amour" 0 0 0 0 0.0264550264550265 0 0 0.00106095167365127 0 0 0 0
"andrew" 0 0.00181967063961423 0 0.00609241320487045 0 0.00386867149820752 0 0 0 0 0 0
"antagonism" 0 0 0.000842587755514737 0.000870344743552921 0.00240500240500241 0.00257911433213834 0 0 0 0.00520566723639803 0 0.000850116040839575
"anxiety" 0 0.000909835319807115 0 0 0 0 0 0.0106095167365127 0 0 0 0.000850116040839575
"approve" 0.00175985076465516 0.000909835319807115 0.00168517551102947 0.000870344743552921 0 0.00257911433213834 0 0 0 0.00260283361819901 0 0.00170023208167915
"arguing" 0 0.000909835319807115 0.000842587755514737 0 0.012025012025012 0 0 0 0 0.00173522241213268 0 0.00255034812251872
"ascended" 0 0.000909835319807115 0.000842587755514737 0 0 0 0 0.00954856506286139 0 0.000867611206066338 0 0
"ascending" 0.00175985076465516 0 0 0.000870344743552921 0 0 0 0.0106095167365127 0 0 0 0
"ascent" 0 0 0 0 0 0 0 0.0116704684101639 0 0.000867611206066338 0 0
"ascertain" 0 0 0 0 0 0 0 0.00848761338921012 0 0 0.00342026507054297 0.00170023208167915
"ascetic" 0 0.00272950595942134 0.00168517551102947 0 0 0.00515822866427669 0 0 0 0.00260283361819901 0 0
"assassins" 0 0 0 0 0 0.00128955716606917 0 0.0116704684101639 0 0 0 0
"athenian" 0 0 0.00758328979963263 0 0 0 0 0 0 0.00260283361819901 0 0
"atrocity" 0 0 0 0 0.00240500240500241 0 0 0.0116704684101639 0 0 0 0
"attests" 0.00175985076465516 0.00272950595942134 0.00674070204411789 0 0 0 0 0 0 0 0 0
"bartlett" 0 0 0 0.0104441369226351 0 0 0 0 0 0 0 0
"blessings" 0.00351970152931031 0.00181967063961423 0.00252776326654421 0 0 0.00515822866427669 0 0 0 0.000867611206066338 0 0
"bliss" 0.00175985076465516 0.000909835319807115 0 0 0 0.00515822866427669 0 0 0 0.00347044482426535 0.00342026507054297 0
"blue" 0 0 0 0.00261103423065876 0 0 0.00978665100802505 0.00530475836825633 0 0.000867611206066338 0.00171013253527148 0.000850116040839575
"boards" 0.0123189553525861 0 0 0.00261103423065876 0 0.00128955716606917 0 0 0.0390472471690746 0 0 0
"borrowings" 0 0 0 0.00957379217908213 0 0.00128955716606917 0 0 0 0 0 0
"bought" 0.00175985076465516 0.000909835319807115 0 0.00609241320487045 0 0.00257911433213834 0 0.00106095167365127 0 0 0 0
"box" 0 0 0.00252776326654421 0.00522206846131753 0 0 0 0.0031828550209538 0 0 0 0
"brain" 0 0 0.000842587755514737 0 0.00721500721500722 0.00257911433213834 0.00978665100802505 0.00530475836825633 0 0 0 0
"breathing" 0.00175985076465516 0.000909835319807115 0.000842587755514737 0 0 0.00128955716606917 0 0.00848761338921012 0 0 0 0
"broader" 0.00351970152931031 0.00363934127922846 0.00168517551102947 0.000870344743552921 0 0 0 0 0 0.000867611206066338 0 0.00170023208167915
"brown" 0 0 0 0.0104441369226351 0 0 0 0 0 0 0 0
"bum" 0 0 0 0.0104441369226351 0 0 0 0 0 0 0 0
"calvary" 0.00879925382327579 0.00272950595942134 0 0.000870344743552921 0 0 0 0 0 0.00260283361819901 0 0
"calvinistic" 0.00175985076465516 0 0 0 0 0 0 0 0.0390472471690746 0.00173522241213268 0.00855066267635742 0.00255034812251872
"candidate" 0.00527955229396547 0 0.00337035102205895 0.00348137897421169 0.00240500240500241 0 0 0 0 0 0 0
"caution" 0 0 0.00168517551102947 0.000870344743552921 0 0.00257911433213834 0 0.00742666171555886 0 0 0 0
"charges" 0 0.00454917659903557 0 0.000870344743552921 0 0.00128955716606917 0.00978665100802505 0.00212190334730253 0 0 0 0.00170023208167915
"chorus" 0 0 0.00505552653308842 0 0.00481000481000481 0.00386867149820752 0 0 0 0.000867611206066338 0 0
"chose" 0 0.00181967063961423 0.000842587755514737 0.00435172371776461 0.00240500240500241 0.00257911433213834 0 0 0 0 0.00171013253527148 0
"clothed" 0.00703940305862063 0.000909835319807115 0.00337035102205895 0.000870344743552921 0 0.00128955716606917 0 0 0 0.000867611206066338 0 0
"combating" 0.00351970152931031 0 0.000842587755514737 0 0.00481000481000481 0.00644778583034586 0 0.00106095167365127 0 0 0 0.000850116040839575
"commerciel" 0 0 0 0 0 0 0 0.0127314200838152 0 0 0 0
"commitment" 0 0 0 0 0 0 0 0 0 0.00607327844246436 0.00855066267635742 0
