"baum" "evans" "thompson"
"read" 0.0108541315476441 0.031085447300747 0.0505625598631933
"bring" 0.0148413635447379 0.0649968443561074 0.0279532851276191
"hungry" 0.0347775235302066 0.0103618157669157 0.0147987980087395
"wonder" 0.0270245724247465 0.0141297487730668 0.0275422074051541
"cat" 0.0381002168611181 0.0113037990184535 0.00781047672683474
"ork" 0.0449671164116684 0 0
"among" 0.0281321368683837 0.0461571793253516 0.0106880207840896
"carry" 0.0312333173105677 0.00376793300615115 0.0234314301805042
"idea" 0.0261385208698368 0.0282594975461336 0.0221981970131093
"matter" 0.0234803662051076 0.0386213133130493 0.0226092747355743
"pink" 0.0325623946429323 0.00188396650307558 0.0217871192906443
"care" 0.0250309564261997 0.0216656147853691 0.0267200519602241
"fine" 0.025695495092382 0.0226075980369069 0.0250757410703642
"large" 0.0199361599854688 0.0376793300615115 0.029186518295014
"lay" 0.0270245724247465 0.017897681779218 0.0246646633478992
"heads" 0.0243664177600174 0.0160137152761424 0.030008673739944
"polychrome" 0.0438595519680313 0.000941983251537788 0.000411077722464986
"fire" 0.0214867502065608 0.0122457822699912 0.0365859172993838
"flying" 0.0101895928814618 0.00847784926384009 0.0591951920349581
"river" 0.0254739822036545 0.013187765521529 0.0287754405725491
"above" 0.0208222115403785 0.0273175142945958 0.030830829184874
"explained" 0.0201576728741962 0.0244915645399825 0.0332972955196639
"yourself" 0.015948927988375 0.0546350285891917 0.0279532851276191
"button-bright" 0.0436380390793038 0 0
"lovely" 0.0301257528669306 0.0075358660123023 0.0217871192906443
"sawhorse" 0.043195013301849 0.000941983251537788 0.000411077722464986
"till" 0.00930354132655209 0 0.0637170469820729
"hurt" 0.0314548301992951 0.0160137152761424 0.0152098757312045
"powerful" 0.0283536497571111 0.0113037990184535 0.0230203524580392
"rose" 0.033448446197842 0.00470991625768894 0.0164431088985995
"seems" 0.0332269333091146 0.0160137152761424 0.0119212539514846
"party" 0.0307902915331129 0.0113037990184535 0.0180874197884594
"sorceress" 0.0369926524174809 0.000941983251537788 0.0110990985065546
"ears" 0.0199361599854688 0.0113037990184535 0.0378191504667788
"leave" 0.0252524693149271 0.0197816482822935 0.0242535856254342
"wait" 0.0146198506560104 0.0207236315338313 0.0435742385812886
"hold" 0.0183855697643767 0.0207236315338313 0.0357637618544538
"half" 0.0223728017614705 0.0122457822699912 0.031241906907339
"nox" 0 0 0.0781047672683474
"already" 0.0132907733236458 0.0348533803068981 0.0378191504667788
"name" 0.0228158275389254 0.0395632965645871 0.0180874197884594
"taken" 0.0217082630952882 0.0207236315338313 0.0283643628500841
"dark" 0.0214867502065608 0.0207236315338313 0.0279532851276191
"golden" 0.0285751626458385 0.0141297487730668 0.0176763420659944
"form" 0.0332269333091146 0.0263755310430581 0.00328862177971989
"general" 0.0356635750851163 0.0075358660123023 0.00698832128190477
"ready" 0.0237018790938351 0.0273175142945958 0.0205538861232493
"book" 0.0199361599854688 0.017897681779218 0.031241906907339
"edge" 0.0274675982022014 0.000941983251537788 0.0246646633478992
"king^s" 0.0194931342080139 0 0.0398745390791037
"we^re" 0.0170564924320122 0.031085447300747 0.030008673739944
"you^ll" 0.0199361599854688 0.0188396650307558 0.030008673739944
"easily" 0.0261385208698368 0.0113037990184535 0.0213760415681793
"glad" 0.0327839075316597 0.00941983251537788 0.00945478761669469
"question" 0.0210437244291059 0.0188396650307558 0.0271311296826891
"real" 0.0194931342080139 0.0320274305522848 0.0242535856254342
"children" 0.0219297759840156 0.0659388276076451 0.00452185494711485
"fly" 0.0214867502065608 0.00941983251537788 0.030008673739944
"goat" 0.000221512888727431 0 0.0735829123212326
"taking" 0.015948927988375 0.0150717320246046 0.0378191504667788
"understand" 0.0223728017614705 0.0414472630676627 0.0143877202862745
"escape" 0.0321193688654774 0.0075358660123023 0.0106880207840896
"he^s" 0.0179425439869219 0.0169556985276802 0.0328862177971989
"straight" 0.0194931342080139 0.00941983251537788 0.0332972955196639
"call" 0.0186070826531042 0.0235495812884447 0.0283643628500841
"carried" 0.0268030595360191 0.00659388276076451 0.0205538861232493
"close" 0.0225943146501979 0.0216656147853691 0.0217871192906443
"discovered" 0.027246085313474 0.00282594975461336 0.0213760415681793
"hope" 0.0230373404276528 0.0320274305522848 0.0164431088985995
"lot" 0.0194931342080139 0.0527510620861161 0.0139766425638095
"terrible" 0.0245879306487448 0.0197816482822935 0.0189095752333894
"thank" 0.0188285955418316 0.0470991625768894 0.0176763420659944
"woman" 0.0374356781949358 0.000941983251537788 0.00328862177971989
"hair" 0.0225943146501979 0.017897681779218 0.0230203524580392
"laughed" 0.0254739822036545 0.0216656147853691 0.0160320311761345
"sight" 0.0217082630952882 0.0160137152761424 0.0254868187928292
"though" 0.012847747546191 0.0329694138038226 0.0345305286870589
"wouldn^t" 0.0243664177600174 0.0254335477915203 0.0164431088985995
"deep" 0.0177210310981944 0.048983129079965 0.0180874197884594
"disappeared" 0.0241449048712899 0.00941983251537788 0.0234314301805042
"instead" 0.0188285955418316 0.017897681779218 0.029597596017479
"fear" 0.0279106239796563 0.0348533803068981 0.00493293266957984
"making" 0.0219297759840156 0.017897681779218 0.0234314301805042
"sleep" 0.0223728017614705 0.0320274305522848 0.0164431088985995
"there^s" 0.0197146470967413 0.0197816482822935 0.0267200519602241
"wings" 0.0214867502065608 0.00470991625768894 0.030008673739944
"beast" 0.0296827270894757 0.0103618157669157 0.0119212539514846
"fact" 0.0197146470967413 0.0405052798161249 0.0172652643435294
"held" 0.0234803662051076 0.0122457822699912 0.0226092747355743
"lived" 0.028796675534566 0.0169556985276802 0.0106880207840896
"sighed" 0.00886051554909722 0.0235495812884447 0.0448074717486835
"trying" 0.0166134666545573 0.0357953635584359 0.0250757410703642
"getting" 0.0230373404276528 0.0254335477915203 0.0172652643435294
"grew" 0.0243664177600174 0.00941983251537788 0.0217871192906443
"short" 0.0188285955418316 0.0226075980369069 0.0263089742377591
"caught" 0.0221512888727431 0.0207236315338313 0.0205538861232493
"skamperoo" 0 0 0.0707053682639777
"truth" 0.0150628764334653 0.0772426266260986 0.0090437098942297
"carefully" 0.0285751626458385 0.00282594975461336 0.0160320311761345
"passed" 0.0270245724247465 0.0150717320246046 0.0135655648413446
"ship" 0.00132907733236458 0.000941983251537788 0.0674167464842578
"conquer" 0.0325623946429323 0.000941983251537788 0.0090437098942297
"speak" 0.0194931342080139 0.0395632965645871 0.0164431088985995
"standing" 0.0232588533163802 0.0113037990184535 0.0217871192906443
"couldn^t" 0.0261385208698368 0.0235495812884447 0.0106880207840896
"belt" 0.0186070826531042 0.0226075980369069 0.0242535856254342
"cut" 0.0281321368683837 0.0122457822699912 0.0110990985065546
"nose" 0.0115186702138264 0.0169556985276802 0.0398745390791037
"stopped" 0.0234803662051076 0.013187765521529 0.0193206529558544
"flew" 0.0243664177600174 0.013187765521529 0.0172652643435294
"floor" 0.0232588533163802 0.00376793300615115 0.0234314301805042
"longer" 0.0225943146501979 0.0254335477915203 0.0152098757312045
"salt" 0.000886051554909722 0.000941983251537788 0.0661835133168628
"led" 0.0321193688654774 0.0075358660123023 0.00493293266957984
"save" 0.0219297759840156 0.0141297487730668 0.0209649638457143
"unless" 0.0250309564261997 0.0197816482822935 0.0127434093964146
"desert" 0.0186070826531042 0.00470991625768894 0.030830829184874
"huge" 0.0124047217687361 0.0160137152761424 0.0374080727443138
"eye" 0.0166134666545573 0.00941983251537788 0.0320640623522689
"fall" 0.0172780053207396 0.0122457822699912 0.029597596017479
"sitting" 0.0139553119898281 0.0292014807976714 0.0283643628500841
"appeared" 0.0248094435374722 0.0235495812884447 0.0102769430616247
"center" 0.0225943146501979 0.0075358660123023 0.0213760415681793
"kept" 0.0225943146501979 0.0113037990184535 0.0197317306783194
"known" 0.0179425439869219 0.044273212822276 0.0139766425638095
"scraps" 0.0201576728741962 0 0.029186518295014
"story" 0.0150628764334653 0.0320274305522848 0.0246646633478992
"answer" 0.0177210310981944 0.0226075980369069 0.0234314301805042
"pocket" 0.0212652373178333 0.00659388276076451 0.0238425079029692
"start" 0.0157274150996476 0.0197816482822935 0.0283643628500841
"strangers" 0.0321193688654774 0.000941983251537788 0.0061661658369748
"except" 0.0237018790938351 0.0226075980369069 0.0119212539514846
"henry" 0.0283536497571111 0.0301434640492092 0
"illustration" 0.0117401831025538 0.013187765521529 0.0382302281892437
"kansas" 0.0237018790938351 0.0339113970553604 0.00698832128190477
"neck" 0.0223728017614705 0.0075358660123023 0.0209649638457143
"reason" 0.0239233919825625 0.0282594975461336 0.0090437098942297
"walk" 0.0263600337585642 0.0226075980369069 0.00698832128190477
"bright" 0.0192716213192865 0.0169556985276802 0.0221981970131093
"curious" 0.0194931342080139 0.00470991625768894 0.0271311296826891
"important" 0.0163919537658299 0.0339113970553604 0.0201428084007843
"order" 0.0201576728741962 0.0357953635584359 0.0123323316739496
"sent" 0.020600698651651 0.00847784926384009 0.0234314301805042
"certainly" 0.0168349795432847 0.0226075980369069 0.0238425079029692
"drawing" 0.0296827270894757 0.00282594975461336 0.00863263217176471
"picture" 0.0217082630952882 0.00659388276076451 0.0217871192906443
"sharp" 0.0250309564261997 0.0075358660123023 0.0152098757312045
"bed" 0.019050108430559 0.0160137152761424 0.0221981970131093
"pumpkinhead" 0.0338914719752969 0 0.00164431088985995
"safe" 0.0168349795432847 0.0075358660123023 0.030008673739944
"stay" 0.0170564924320122 0.0207236315338313 0.0238425079029692
"strong" 0.0223728017614705 0.0226075980369069 0.0131544871188796
"frogman" 0.0345560106414792 0 0
"means" 0.0259170079811094 0.0122457822699912 0.0106880207840896
"reach" 0.0197146470967413 0.0150717320246046 0.0209649638457143
"reply" 0.0321193688654774 0.00565189950922673 0.00205538861232493
"show" 0.017499518209467 0.0226075980369069 0.0217871192906443
"trouble" 0.0219297759840156 0.0113037990184535 0.0184984975109244
"dorothy^s" 0.0183855697643767 0.0329694138038226 0.0152098757312045
"food" 0.0239233919825625 0.0169556985276802 0.0119212539514846
"foot" 0.0163919537658299 0.00565189950922673 0.030830829184874
"ox" 0.000221512888727431 0 0.0633059692596079
"stand" 0.0146198506560104 0.0254335477915203 0.0254868187928292
"tiny" 0.0263600337585642 0.017897681779218 0.00698832128190477
"what^s" 0.0170564924320122 0.017897681779218 0.0242535856254342
"jim" 0.0338914719752969 0 0.000411077722464986
"tail" 0.0221512888727431 0.00188396650307558 0.0213760415681793
"mouth" 0.0186070826531042 0.0122457822699912 0.0230203524580392
"sorry" 0.0221512888727431 0.0244915645399825 0.0110990985065546
"breath" 0.0161704408771024 0.00659388276076451 0.029597596017479
"fight" 0.0279106239796563 0.0122457822699912 0.00534401039204482
"filled" 0.0230373404276528 0.0244915645399825 0.0090437098942297
"lake" 0.0263600337585642 0.00188396650307558 0.0127434093964146
"monkey" 0.0276891110909288 0.00659388276076451 0.00822155444929973
"tiger" 0.0239233919825625 0.0207236315338313 0.0090437098942297
"captain" 0.0148413635447379 0.00376793300615115 0.0328862177971989
"grow" 0.0183855697643767 0.0357953635584359 0.0123323316739496
"manner" 0.0225943146501979 0.0188396650307558 0.0119212539514846
"surprise" 0.020600698651651 0.0141297487730668 0.0176763420659944
"creatures" 0.0245879306487448 0.0188396650307558 0.00781047672683474
"shoulder" 0.00841748977164236 0.00376793300615115 0.0443963940262185
"shouted" 0.0137337991011007 0.0254335477915203 0.0250757410703642
"thinking" 0.0152843893221927 0.0320274305522848 0.0193206529558544
"arm" 0.0135122862123733 0.00282594975461336 0.0349416064095238
"kaliko" 0.03189785597675 0 0.00205538861232493
"turning" 0.0157274150996476 0.00847784926384009 0.0283643628500841
"window" 0.0124047217687361 0.0075358660123023 0.0349416064095238
"anxiously" 0.0141768248785556 0.00282594975461336 0.0332972955196639
"magician" 0.0225943146501979 0.00188396650307558 0.0180874197884594
"often" 0.0210437244291059 0.0320274305522848 0.00781047672683474
"spoke" 0.0132907733236458 0.0301434640492092 0.0230203524580392
"garden" 0.0110756444363715 0.0122457822699912 0.0345305286870589
"meet" 0.0192716213192865 0.0263755310430581 0.0131544871188796
"doing" 0.0139553119898281 0.048983129079965 0.0127434093964146
"happen" 0.0219297759840156 0.0113037990184535 0.0143877202862745
"kiki" 0.03189785597675 0 0.000822155444929973
"shook" 0.0155059022109201 0.013187765521529 0.0254868187928292
"danger" 0.0223728017614705 0.00941983251537788 0.0139766425638095
"dreadful" 0.0248094435374722 0.00282594975461336 0.0123323316739496
"inside" 0.0197146470967413 0.0263755310430581 0.0115101762290196
"running" 0.0141768248785556 0.0103618157669157 0.0287754405725491
"suggested" 0.0245879306487448 0.00847784926384009 0.0102769430616247
"cavern" 0.0270245724247465 0 0.0090437098942297
"lives" 0.0155059022109201 0.0423892463192004 0.0119212539514846
"monster" 0.00465177066327604 0.0772426266260986 0.0168541866210644
"move" 0.0163919537658299 0.0226075980369069 0.0189095752333894
"days" 0.0161704408771024 0.013187765521529 0.0230203524580392
"gnome" 0.000221512888727431 0 0.0583730365900281
"opened" 0.0172780053207396 0.0254335477915203 0.0156209534536695
"probably" 0.0119616959912813 0.0216656147853691 0.0271311296826891
"splendid" 0.0152843893221927 0.00188396650307558 0.029597596017479
"giant" 0.00886051554909722 0.00847784926384009 0.0382302281892437
"least" 0.0148413635447379 0.0329694138038226 0.0164431088985995
"low" 0.0243664177600174 0.0075358660123023 0.00986586533915968
"sort" 0.0199361599854688 0.0197816482822935 0.0127434093964146
"sound" 0.017499518209467 0.0254335477915203 0.0147987980087395
"angry" 0.0212652373178333 0.0160137152761424 0.0115101762290196
"emperor" 0.0181640568756493 0.000941983251537788 0.0238425079029692
"hole" 0.0225943146501979 0.00376793300615115 0.0143877202862745
"seem" 0.0203791857629236 0.0207236315338313 0.0110990985065546
"fellow" 0.00841748977164236 0.0254335477915203 0.030830829184874
"they^re" 0.0183855697643767 0.0160137152761424 0.0164431088985995
"animals" 0.017499518209467 0.031085447300747 0.0110990985065546
"dangerous" 0.0186070826531042 0.00847784926384009 0.0189095752333894
"direction" 0.0208222115403785 0.00470991625768894 0.0164431088985995
"master" 0.0079744639941875 0.0235495812884447 0.0320640623522689
"monkeys" 0.0290181884232934 0 0.00328862177971989
"nomes" 0.0307902915331129 0 0
"promised" 0.020600698651651 0.000941983251537788 0.0184984975109244
"zeb" 0.0307902915331129 0 0
"planetty" 0 0 0.0567287257001681
"worry" 0.0170564924320122 0.0329694138038226 0.0106880207840896
"alone" 0.0217082630952882 0.0103618157669157 0.0115101762290196
"asleep" 0.0163919537658299 0.013187765521529 0.0201428084007843
"cook" 0.0183855697643767 0 0.0221981970131093
"rabbit" 0.0172780053207396 0 0.0242535856254342
"bottom" 0.0183855697643767 0.00565189950922673 0.0193206529558544
"frightened" 0.0188285955418316 0.00282594975461336 0.0197317306783194
"road" 0.0252524693149271 0.00565189950922673 0.00657724355943978
"trunk" 0.00110756444363715 0.0103618157669157 0.0493293266957984
"whiskers" 0.0106326186589167 0 0.0361748395769188
"demanded" 0.0141768248785556 0.000941983251537788 0.0287754405725491
"entered" 0.0254739822036545 0.0075358660123023 0.00493293266957984
"let^s" 0.0146198506560104 0.0216656147853691 0.0189095752333894
"met" 0.0203791857629236 0.0160137152761424 0.0106880207840896
"quick" 0.00974656710400695 0.00565189950922673 0.0349416064095238
"skeezers" 0.0299042399782031 0 0
"distance" 0.0208222115403785 0.0160137152761424 0.00945478761669469
"drew" 0.0217082630952882 0.00470991625768894 0.0127434093964146
"alive" 0.015948927988375 0.0197816482822935 0.0164431088985995
"change" 0.0110756444363715 0.0536930453376539 0.0106880207840896
"emeralds" 0.00952505421527952 0.000941983251537788 0.0365859172993838
