"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "evans-dmao" "evans-fmo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"well" 0.095093191327501 0.134965415112377 0.144329374825919 0.123184096508368 0.0902445627650934 0.163356140060134 0.151614696517916 0.164508042615417 0.089622641509434 0.137076712189674 0.164074292839798 0.203234998323835 0.166434873805887 0.155378384574238 0.282970330989539 0.223837289634399 0.225151376046517 0.204028097583724 0.185279836442627 0.178957771307994 0.145167377986819 0.247920845635466
"asked" 0.247242297451502 0.260558231953062 0.139265186235535 0.256987511681251 0.180489125530187 0.203603305002486 0.260271895689089 0.232400250678922 0.183962264150943 0.30207645834391 0.183763207980574 0.205330204492122 0.209753539590981 0.290379276089559 0.110044017607043 0.146461436427446 0.0327890353465801 0.0408056195167449 0.189539143027515 0.0454071957050135 0.0145167377986819 0.0383150397800266
"time" 0.223468999619627 0.204322642322905 0.121540526169195 0.150794325036106 0.108293475318112 0.146783778025048 0.149087784909284 0.172341758930437 0.224056603773585 0.162461288521095 0.201264465883485 0.16552128729467 0.148195435580584 0.109529025191676 0.234379466072143 0.21554701964794 0.14208581983518 0.18945466204203 0.168242610103075 0.181628782820054 0.124843945068664 0.123960422817733
"been" 0.175922403955877 0.185577445779519 0.164586129187451 0.216634100756095 0.108293475318112 0.165723620350861 0.123818668822965 0.169730520158763 0.155660377358491 0.149769000355384 0.185950865218438 0.155045256453235 0.177834522696701 0.155378384574238 0.174355456468302 0.193439633017382 0.155201433973813 0.125331545658574 0.176761223272851 0.189641817356233 0.13645733530761 0.187067547161306
"just" 0.164035755039939 0.108722139951637 0.139265186235535 0.144422733837397 0.126342387871131 0.0828618101754303 0.151614696517916 0.156674326300397 0.200471698113208 0.180230491953089 0.135634748747566 0.152950050284948 0.148195435580584 0.11207621182404 0.224375464471503 0.243181252936137 0.205477954838569 0.224430907342097 0.163983303518187 0.216351932476829 0.159684115785501 0.157767810858933
"wizard" 0.603841764929631 0.247436594372692 0.22788848656724 0.375923880723813 0.433173901272448 0.0923317313383366 0.520543791378178 0.00522247754334656 0.0306603773584906 0.0888460171599736 0.0328148585679596 0.0439993295340261 0.0205193680034655 0.0942459053974885 0.0200080032012805 0.0193439633017382 0.00437187137954401 0.244833717100469 0.0170372263395519 0.619674670797831 0.0871004267920913 0.132975726295386
"good" 0.161658425256752 0.239938515755338 0.136733091940344 0.191147735961261 0.225611406912734 0.203603305002486 0.179410724212867 0.148840609985377 0.134433962264151 0.1929227801188 0.185950865218438 0.140378813275226 0.193794031143841 0.191038997427342 0.140056022408964 0.171332246386824 0.107110848798828 0.119502171441896 0.129908850839083 0.109511471994444 0.107423859710246 0.157767810858933
"man" 0.190186382655002 0.172455808199149 0.0582381687894057 0.0998215954464362 0.379027163613392 0.144416297734321 0.103603375953909 0.114894505953624 0.0943396226415094 0.753921917043205 0.227516352737853 0.249329534026148 0.161875014249561 0.188491810794977 0.20865489052764 0.121590626468069 0.0874374275908803 0.0408056195167449 0.0851861316977596 0.0454071957050135 0.0174200853584183 0.0518379949965066
"know" 0.099847850893876 0.161208690273118 0.205099637910516 0.223005691954804 0.054146737659056 0.111271573664149 0.204679840299186 0.16711928138709 0.0589622641509434 0.269076509113063 0.14876069217475 0.152950050284948 0.113996488908142 0.14009526478005 0.272966329388898 0.237654406278498 0.0699499420727042 0.13407560698359 0.176761223272851 0.0961564144341462 0.0841970792323549 0.146498681511866
"here" 0.147394446557626 0.241813035409676 0.121540526169195 0.165661371166426 0.117317931594621 0.0970666919197898 0.174356900995603 0.0887821182368916 0.139150943396226 0.159922830887952 0.166261950077662 0.232567884679853 0.12083627824263 0.104434651926947 0.135768593151546 0.160278553071545 0.139899884145408 0.209857471800402 0.155464690348411 0.168273725259756 0.214847719420492 0.164529288467173
"way" 0.173545074172689 0.161208690273118 0.167118223482642 0.197519327159969 0.117317931594621 0.139681337152868 0.171829989386971 0.15928556507207 0.125 0.177692034319947 0.205639780359213 0.180187730472678 0.182394382253027 0.163019944471331 0.135768593151546 0.179622516373283 0.126784270006776 0.122416858550235 0.104353011329756 0.14156361013916 0.165490810904973 0.144244855642453
"how" 0.109357170026626 0.163083209927456 0.167118223482642 0.150794325036106 0.13536684414764 0.149151258315775 0.154141608126548 0.135784416127011 0.162735849056604 0.111692135858253 0.135634748747566 0.106855514582635 0.127676067577119 0.185944624162612 0.158634882524438 0.160278553071545 0.128970205696548 0.174881226500335 0.253428741800835 0.200325863404471 0.182910896263392 0.191575198900133
"head" 0.102225180677064 0.0881024237539131 0.096219583217279 0.082830685583213 0.324880425954336 0.236748029072658 0.0859149946934856 0.138395654898684 0.186320754716981 0.263999593846779 0.129071777033974 0.113141133087496 0.223433118259958 0.22924679691281 0.062882295775453 0.0690855832204935 0.168317048112445 0.233174968667114 0.298151460942159 0.152247656187398 0.174200853584183 0.15551398498952
"before" 0.154526435907189 0.151836092001425 0.106347960398045 0.16141364370062 0.0992690190416027 0.151518738606501 0.141507050083388 0.154063087528724 0.143867924528302 0.20561506828451 0.196889151407757 0.1445692256118 0.177834522696701 0.178303064265519 0.1243354484651 0.174095669715644 0.12022646293746 0.13407560698359 0.189539143027515 0.205667886428591 0.113230554829719 0.137483378034213
"great" 0.156903765690377 0.10497310064296 0.177246600663409 0.178404553563843 0.117317931594621 0.113639053954876 0.171829989386971 0.133173177355337 0.207547169811321 0.111692135858253 0.135634748747566 0.119426751592357 0.0934771209046761 0.356606128531037 0.338706911335963 0.0911929698510515 0.107110848798828 0.0699524906001341 0.163983303518187 0.06944629931355 0.119037249949191 0.1014221641236
"more" 0.166413084823127 0.136839934766716 0.159521940597068 0.172032962365135 0.0992690190416027 0.208338265583939 0.14403396169202 0.154063087528724 0.134433962264151 0.162461288521095 0.150948349412614 0.163426081126383 0.155035224915073 0.096793092029853 0.204367461270222 0.179622516373283 0.113668655868144 0.145734355416946 0.138427464008859 0.114853495018564 0.133553987747873 0.180306069553066
"upon" 0.26863826550019 0.247436594372692 0.121540526169195 0.144422733837397 0.288782600848299 0.385899287388432 0.118764845605701 0.344683517860873 0.0566037735849057 0.177692034319947 0.201264465883485 0.263995977204157 0.180114452474864 0.216510863750987 0.0986108729205968 0.0497416199187554 0.0590202636238442 0.0291468710833892 0.0894454382826476 0.0160260690723577 0.0319368231571001 0.0383150397800266
"did" 0.190186382655002 0.121843777532007 0.167118223482642 0.167785234899329 0.144391300424149 0.142048817443595 0.136453226866124 0.172341758930437 0.143867924528302 0.15738437325481 0.15969897836407 0.136188400938652 0.177834522696701 0.203774930589164 0.115760589950266 0.190676209688562 0.0852514919011083 0.122416858550235 0.172501916687963 0.160260690723577 0.197427634062074 0.139737203903626
"where" 0.213959680486877 0.138714454421055 0.154457752006685 0.197519327159969 0.225611406912734 0.132578896280688 0.229948956385506 0.18278671401713 0.132075471698113 0.154845915621668 0.210015094834941 0.182282936640965 0.180114452474864 0.211416490486258 0.0843194420625393 0.0829026998645923 0.0786936848317922 0.157393103850302 0.134168157423971 0.0934854029220866 0.121940597508928 0.132975726295386
"our" 0.194941042221377 0.206197161977243 0.174714506368217 0.206014782091581 0.0721956502120747 0.153886218897228 0.161722342952444 0.101838312095258 0.0589622641509434 0.10915367822511 0.0962569184660148 0.150854844116661 0.202913750256492 0.0764155989709366 0.307265763448236 0.279105756210794 0.104924913109056 0.0699524906001341 0.0404634125564358 0.112182483506504 0.0987138170310368 0.151006333250693
"tin" 0.0475465956637505 0.129341856149362 0.0379814144278733 0.0573443207883782 0.324880425954336 0.331447240701721 0.035376762520847 0.203676624190516 0.035377358490566 0.208153525917652 0.0153136006650478 0.00209520616828696 1.00088917261348 0.354058941898673 0.217229749042474 0.00552684665763948 0.00218593568977201 0.00291468710833892 0.0106482664622199 0.21100990945271 0.00580669511947275 0.0247920845635466
"magic" 0.0451692658805629 0.133090895458039 0.438052313068139 0.305836377538017 0.144391300424149 0.0568195269774379 0.470005559205539 0.0809484019218717 0.117924528301887 0.0888460171599736 0.0656297171359191 0.0963794837412001 0.196073960922004 0.022924679691281 0.0128622877722518 0.0276342332881974 0.01092967844886 0.259407152642164 0.255558395093279 0.106840460482385 0.10452051215051 0.2366517162884
"must" 0.154526435907189 0.121843777532007 0.139265186235535 0.21238637329029 0.162440212977168 0.198868344421033 0.113711022388437 0.15928556507207 0.0849056603773585 0.129461339290247 0.0984445757038787 0.175997318136105 0.145915505802421 0.191038997427342 0.311553192705654 0.0829026998645923 0.0677640063829322 0.0903553003585065 0.0830564784053156 0.0801303453617885 0.10452051215051 0.15551398498952
"people" 0.228223659186002 0.309295742965865 0.235484769452814 0.178404553563843 0.0992690190416027 0.0497170861052582 0.27543336534088 0.0940045957802381 0.0849056603773585 0.121845966390821 0.131259434271838 0.111045926919209 0.10487676979549 0.150284011309509 0.39015606242497 0.118827203139249 0.0371609067261241 0.0553790550584395 0.0468523724337678 0.034723149656775 0.0261301280376274 0.0360612139106133
"about" 0.145017116774439 0.119969257877669 0.119008431874003 0.112564777843854 0.0812201064885841 0.073391889012524 0.101076464345277 0.0783371631501985 0.19811320754717 0.124384424023963 0.12688411979611 0.100569896077774 0.111716559129979 0.117170585088769 0.244383467672783 0.21831044297676 0.155201433973813 0.136990294091929 0.193798449612403 0.144234621651219 0.124843945068664 0.20960580585544
"girl" 0.204450361354127 0.15745965096444 0.0987516775124706 0.17628068983094 0.225611406912734 0.130211415989962 0.194572193864659 0.297681219970754 0.0919811320754717 0.131999796923389 0.194701494169893 0.152950050284948 0.148195435580584 0.236888356809903 0.0557365803464243 0.0386879266034764 0.00655780706931602 0.498411495525955 0.0681489053582077 0.0507492187291327 0.00290334755973638 0.0969145123847732
"go" 0.111734499809814 0.208071681631582 0.192439166434558 0.182652281029649 0.0992690190416027 0.0686569284310708 0.166776166169707 0.169730520158763 0.129716981132075 0.129461339290247 0.124696462558246 0.127807576265505 0.123116208020793 0.183397437530248 0.134339450065741 0.149224859756266 0.12022646293746 0.116587484333557 0.119260584376863 0.117524506530623 0.127747292628401 0.137483378034213
"don^t" 0.142639786991251 0.136839934766716 0.0784949231509381 0.140175006371591 0.108293475318112 0.127843935699235 0.151614696517916 0.138395654898684 0.172169811320755 0.263999593846779 0.155323663888342 0.167616493462957 0.134515856911607 0.0815099722356657 0.182930314983136 0.2100201729903 0.113668655868144 0.125331545658574 0 0.146905633163279 0.121940597508928 0.10818364173184
"some" 0.180677063522252 0.228691397829306 0.139265186235535 0.182652281029649 0.0902445627650934 0.120741494827056 0.164249254561075 0.138395654898684 0.10377358490566 0.164999746154237 0.146573034936886 0.121521957760644 0.141355646246096 0.0916987187651239 0.150060024009604 0.149224859756266 0.1092967844886 0.0932699874668454 0.104353011329756 0.104169448970325 0.0958104694713004 0.1352295521648
"made" 0.147394446557626 0.174330327853488 0.187374977844175 0.135927278905785 0.189513581806696 0.158621179478681 0.13139940364886 0.164508042615417 0.122641509433962 0.177692034319947 0.150948349412614 0.129902782433791 0.202913750256492 0.224152423648081 0.0728862973760933 0.096719816508691 0.135528012765864 0.072867177708473 0.108612317914643 0.0988274259462058 0.0551636036349911 0.137483378034213
"any" 0.164035755039939 0.189326485088196 0.144329374825919 0.214510237023193 0.117317931594621 0.0828618101754303 0.159195431343812 0.161896803843743 0.0566037735849057 0.15738437325481 0.131259434271838 0.161330874958096 0.12083627824263 0.11207621182404 0.107185731435431 0.268052062895515 0.118040527247688 0.0757818648168119 0.119260584376863 0.133550575602981 0.116133902389455 0.0924068606459465
"after" 0.164035755039939 0.146212533038409 0.121540526169195 0.127431823974174 0.0721956502120747 0.134946376571415 0.133926315257492 0.125339461040318 0.117924528301887 0.131999796923389 0.13782240598543 0.115236339255783 0.13679578668977 0.183397437530248 0.0757445835477048 0.124354049796888 0.157387369663584 0.119502171441896 0.144816423886191 0.213680920964769 0.127747292628401 0.151006333250693
"i^m" 0.166413084823127 0.18370292612518 0.119008431874003 0.110440914110951 0.243660319465752 0.0852292904661569 0.227422044776874 0.154063087528724 0.120283018867925 0.195461237751942 0.185950865218438 0.138283607106939 0.207473609812818 0.0738684123385721 0.15148916709541 0.187912786359742 0.100553041729512 0.0757818648168119 0 0.0667752878014904 0.0667769938739367 0.0698686019518132
"again" 0.178299733739064 0.125592816840685 0.149393563416302 0.16141364370062 0.180489125530187 0.0970666919197898 0.151614696517916 0.148840609985377 0.117924528301887 0.15738437325481 0.13782240598543 0.113141133087496 0.157315154693235 0.224152423648081 0.148630880923798 0.138171166440987 0.0524624565545282 0.0816112390334898 0.1064826646222 0.0641042762894308 0.0871004267920913 0.0721224278212265
"only" 0.0879612019779384 0.108722139951637 0.174714506368217 0.135927278905785 0.0812201064885841 0.108904093373423 0.103603375953909 0.135784416127011 0.0731132075471698 0.124384424023963 0.102819890179607 0.142474019443513 0.0980369804610018 0.124812144985863 0.241525181501172 0.171332246386824 0.107110848798828 0.0903553003585065 0.140557117301303 0.101498437458265 0.0900037743518277 0.130721900425973
"other" 0.145017116774439 0.11809473822333 0.139265186235535 0.159289779967717 0.126342387871131 0.0804943298847037 0.169303077778339 0.0861708794652183 0.0966981132075472 0.15738437325481 0.107195204655335 0.121521957760644 0.134515856911607 0.119717771721134 0.170068027210884 0.154751706413906 0.0765077491420202 0.119502171441896 0.0958343981599796 0.125537541066802 0.127747292628401 0.12170659694832
"why" 0.104602510460251 0.14433801338407 0.0683665459701719 0.0976977317135333 0.108293475318112 0.137313856862142 0.111184110779805 0.127950699811991 0.143867924528302 0.114230593491395 0.129071777033974 0.142474019443513 0.0752376826793735 0.109529025191676 0.137197736237352 0.096719816508691 0.137713948455636 0.131160919875251 0.151205383763523 0.106840460482385 0.194524286502337 0.157767810858933
"than" 0.156903765690377 0.114345698914653 0.11394424328362 0.180528417296746 0.126342387871131 0.17992850209522 0.13139940364886 0.0940045957802381 0.0943396226415094 0.177692034319947 0.111570519131063 0.131997988602078 0.159595084471398 0.124812144985863 0.101469159092208 0.132644319783348 0.1092967844886 0.128246232766912 0.0724082119430957 0.112182483506504 0.0987138170310368 0.0969145123847732
